gene,level
CLYBL,152
DAO,152
DAOA,152
DPM3,152
DUOXA1,152
ERMP1,152
FUNDC2,152
GJD4,152
LRCOL1,152
MFSD12,152
MICA,152
NKX1-2,152
ONECUT3,152
PEPD,152
PLD5,152
PNPLA8,152
PPP6R2,152
PRCD,152
PRDM12,152
PRDM15,152
PRDM6,152
PRDM8,152
PROB1,152
SCRT2,152
SETD4,152
SETD9,152
SLC18A3,152
SLC26A7,152
TOR1AIP1,152
WDR81,152
WRAP73,152
ZFYVE28,152
ZNF358,152
ZNF470,152
HNRNPR,153
TCEA1,153
NKX2-5,153
KLF2,153
BPTF,153
NR1H3,153
ACOT6,153
ARHGEF37,153
ARL14EP,153
ARMC10,153
ASPHD2,153
ASTL,153
C3orf67,153
CDK5RAP2,153
CEP68,153
CFAP70,153
CSRNP2,153
DENND2C,153
DGKI,153
ENSP00000479064,153
FAM124B,153
FUT2,153
GJD3,153
KIRREL2,153
LAPTM4A,153
LKAAEAR1,153
LRRIQ3,153
LY6G5B,153
NKX2-6,153
OR4C46,153
PISD,153
PPP6R3,153
RFPL4B,153
RIT1,153
RNF212B,153
RSPH3,153
RUNDC1,153
SLC25A11,153
SMIM5,153
SNURF,153
SNX24,153
SPATA4,153
SPINK8,153
SYNPO2L,153
TMEM251,153
TUBE1,153
UBL3,153
WDR35,153
ZNF530,153
ZNF658,153
ZNF789,153
ZYG11A,153
ZYG11B,153
HNRNPD,154
BARD1,154
MCM2,154
RNPS1,154
ERCC8,154
TAF6L,154
NR2F1,154
ABCG4,154
BOD1L2,154
CACNA1D,154
COX16,154
CRPPA,154
DDI2,154
DUOXA2,154
ELOVL2,154
ELOVL5,154
EVI5,154
FKBP11,154
GALNT8,154
GGNBP2,154
GIMAP5,154
GJC1,154
GPAM,154
HDHD2,154
HEG1,154
HSPB7,154
IYD,154
KIDINS220,154
PAN3,154
POPDC2,154
PSTK,154
RNF187,154
SLC25A32,154
SLC5A5,154
STARD4,154
STARD5,154
STARD6,154
TIMM17B,154
TMEM88,154
ZNF169,154
NCOA3,155
TCERG1,155
HDAC8,155
PNRC2,155
ABCA12,155
ANKRD16,155
ARMC5,155
BEX5,155
C2orf49,155
CEP131,155
CEP97,155
DCAF12L1,155
DCAF4L1,155
DCAF4L2,155
DCAF8L1,155
DCAF8L2,155
DGUOK,155
ELOVL7,155
EMC9,155
ENOPH1,155
ERVK3-1,155
FAM166C,155
FPGT,155
GALNT12,155
GLMN,155
H0YL77_HUMAN,155
HPS6,155
LMBR1L,155
LMBRD2,155
LMCD1,155
LRRC71,155
MPPED1,155
NDUFAF2,155
NKAPD1,155
NQO2,155
OR5H1,155
PAIP2,155
PCBP3,155
RAI2,155
RBM4B,155
RNASEH2B,155
TCIM,155
TEX44,155
ZNF441,155
ZNF596,155
ZNF625,155
FBXO7,156
FOXA1,156
TIAL1,156
RB1CC1,156
SUGP1,156
CLOCK,156
GTF3C1,156
ADH7,156
ARHGAP44,156
BNIP1,156
CBWD1,156
CBWD2,156
CCDC82,156
COMMD7-2,156
CYLC1,156
E9PCH4_HUMAN,156
FIGN,156
FNDC11,156
GALK1,156
GREB1L,156
KHNYN,156
KIAA0895L,156
LPAR6,156
LRP4,156
MIF4GD,156
PTTG1IP,156
QSER1,156
RTN1,156
TMEM128,156
TMEM184C,156
TXNDC2,156
TXNDC8,156
VWC2L,156
WASHC5,156
ZNF529,156
AKT2,157
CTNNBL1,157
NEUROD1,157
GTF2A2,157
ACBD7,157
ACMSD,157
ADAM2,157
ALOXE3,157
ANKRD22,157
ANKRD30BL,157
AP5B1,157
AP5M1,157
AP5S1,157
AP5Z1,157
APOOL,157
ASMT,157
ATG16L2,157
ATG2A,157
ATPAF2,157
BCL2L13,157
BPGM,157
C11orf98,157
C19orf12,157
C2orf88,157
C7,157
CCDC88C,157
CCPG1,157
CIART,157
CIB3,157
CNNM4,157
COTL1,157
CPSF4L,157
CREBRF,157
DCAF12,157
DNAH14,157
ENOSF1,157
EXOC8,157
FAM177A1,157
FAM221B,157
FASTK,157
FBXL18,157
FBXO9,157
FDX1,157
FDX2,157
GUCD1,157
KBTBD7,157
KIAA1586,157
KIAA1958,157
LIMD2,157
LIPI,157
LRP10,157
LRRC20,157
MAGED1,157
MAP6,157
MIPOL1,157
MLPH,157
MOB3A,157
MON2,157
MTIF3,157
MVD,157
MYDGF,157
NANS,157
NAT2,157
NCAN,157
NDE1,157
NSMAF,157
NUDT13,157
ODF2L,157
OGFOD3,157
OR14K1,157
ORAI2,157
PACSIN1,157
PAGE5,157
PANK2,157
PBX4,157
PCMTD1,157
PDIK1L,157
PEX3,157
PIRT,157
PLEKHA6,157
PLEKHG1,157
PLEKHG5,157
PLEKHM1,157
PNLIPRP1,157
POLDIP2,157
PPHLN1,157
PPP1R21,157
PRICKLE2,157
PRSS50,157
PTRHD1,157
RAB29,157
RBM33,157
RCBTB1,157
REEP3,157
REEP4,157
RGP1,157
RGS22,157
RMND1,157
RTN3,157
S100A16,157
SDCCAG8,157
SEC14L5,157
SEC62,157
SLC17A5,157
SLC35E1,157
SMIM4,157
SPA17,157
SPG21,157
SPICE1,157
STK35,157
STX17,157
STX6,157
SYNE3,157
TACC2,157
TEC,157
TECPR1,157
TECPR2,157
TEKT4,157
TEX264,157
TMC4,157
TMED10,157
TMEM120A,157
TMEM175,157
TMEM230,157
TOMM34,157
TOPAZ1,157
TPRA1,157
TTLL2,157
TUFT1,157
TXNDC11,157
UAP1,157
ULK4,157
UPK1A,157
UPK2,157
URB2,157
VWA8,157
XPO7,157
YJEFN3,157
ZC3H6,157
ZDHHC2,157
ZNF534,157
AR,158
MAPK11,158
TBR1,158
GTF2A1,158
AP1G1,158
ATOH8,158
BSCL2,158
C2CD5,158
CBLN1,158
CHGB,158
CMC2,158
CPA1,158
CPLX2,158
DGKG,158
DUSP23,158
FAIM2,158
FAM53C,158
GCNT3,158
GNPDA2,158
GPD2,158
GUCA1C,158
GUCY2F,158
KCNJ15,158
KCNJ3,158
KCNJ5,158
LACRT,158
NEGR1,158
PDE6C,158
PITPNB,158
PTER,158
PTPRN,158
PXMP4,158
RALGAPA2,158
RCAN2,158
SEC16B,158
SEZ6,158
SLC19A2,158
SLC24A2,158
SPAG4,158
ST18,158
STXBP4,158
THAP2,158
TIMM17A,158
TMEM18,158
TRAPPC2L,158
TRAPPC3,158
UPB1,158
TSG101,159
KHSRP,159
REST,159
NELFCD,159
E2F4,159
FOXL2,159
AIDA,159
AKR1C2,159
ARHGAP12,159
ARPP21,159
BARHL1,159
CAMK1G,159
CASKIN1,159
CEP128,159
CPLX3,159
CPXM1,159
CYBC1,159
DDC,159
DHRS9,159
DSCAML1,159
ENC1,159
ENSP00000494172,159
ENSP00000499503,159
EPB41L4A,159
FBXO30,159
FOXD4L4,159
FYB2,159
GDAP1L1,159
GPR85,159
HEPH,159
ITPKA,159
KCNAB3,159
KCNH3,159
KCNIP2,159
MRPS33,159
NRN1L,159
NTNG2,159
PCP4,159
PGC,159
PTCD2,159
RBSN,159
RHOXF1,159
RLN1,159
RNF17,159
SCG3,159
SCRT1,159
SH3YL1,159
SLC39A9,159
SLC8A2,159
SPAG17,159
SRD5A3,159
STEAP2,159
STEAP4,159
SYNDIG1L,159
TBC1D9,159
TCP10,159
TCTEX1D1,159
TMEM14B,159
TMEM176A,159
TMEM263,159
TMEM47,159
TRMT12,159
TRPM8,159
UGT2B17,159
ZNF628,159
DDX54,160
NONO,160
CBX3,160
GNRH1,160
PIAS1,160
ZFP36,160
ABCC12,160
ACAT2,160
ALG2,160
ANXA10,160
ANXA9,160
ARFGAP2,160
ATG4A,160
CCDC180,160
CCDC183,160
CLGN,160
CPED1,160
DNAH1,160
E9PSI1_HUMAN,160
ELFN1,160
F5H5P2_HUMAN,160
FAAH2,160
GMNC,160
GPANK1,160
HPDL,160
KIAA1671,160
KLHL12,160
LCE3C,160
LCE3D,160
LCE3E,160
LCN12,160
LDHAL6A,160
LDHAL6B,160
LGSN,160
M0QYT0_HUMAN,160
MAEL,160
MCEE,160
MCIDAS,160
MDH1B,160
MITD1,160
MVB12A,160
MVB12B,160
OR8U1,160
OXCT1,160
OXCT2,160
PARD3B,160
PCP4L1,160
PDCL2,160
PRICKLE1,160
PRSS3,160
RAB11B,160
RAB18,160
RAB2B,160
RAB9A,160
RIPPLY3,160
RNF103-CHMP3,160
SAMD1,160
SASS6,160
SCAMP3,160
SCYL1,160
SEC23IP,160
SERINC3,160
SLC12A5,160
SNF8,160
STX12,160
STX7,160
SZRD1,160
TEX14,160
TGM4,160
TGOLN2,160
THAP4,160
TM9SF1,160
TMEM41B,160
TSPAN10,160
TSPAN15,160
TSPAN18,160
TSPAN19,160
TSPAN3,160
TSPAN9,160
UBAP1,160
UBAP1L,160
UCN3,160
UMAD1,160
UNC50,160
VPS18,160
VPS28,160
VPS37A,160
VPS37B,160
VPS37C,160
VPS37D,160
VPS8,160
VTI1B,160
XYLT1,160
YKT6,160
ZFYVE1,160
ZFYVE19,160
ZGLP1,160
APEX1,161
TIMELESS,161
PHF8,161
E2F8,161
HIPK2,161
ATRAID,161
AUP1,161
C11orf68,161
C19orf54,161
CCDC71L,161
CD164,161
CFAP298-TCP10L,161
CFAP73,161
DBNDD2,161
DCP1B,161
DIO3,161
DMXL2,161
EMC3,161
EMC8,161
ENSP00000496315,161
ERP44,161
FBXO43,161
GALP,161
GEMIN6,161
GIGYF1,161
GPR173,161
GYG2,161
H0YJW9_HUMAN,161
HECTD2,161
HENMT1,161
HIGD2A,161
HIGD2B,161
IGSF10,161
IQCD,161
KCNE4,161
KIF21A,161
LHFPL3,161
MAGEH1,161
MEP1A,161
MIS12,161
MYADM,161
NPFF,161
NPFFR1,161
NPFFR2,161
NPVF,161
OMP,161
OPN5,161
PGPEP1,161
PHKA1,161
PM20D1,161
PRLH,161
PROSER1,161
PRR14,161
PRR5L,161
QRFP,161
RAVER2,161
RHCG,161
SCRG1,161
SEMA3E,161
SLC22A2,161
SLC22A3,161
SLCO2A1,161
SMG9,161
SMIM20,161
SNX10,161
SULT1C4,161
TBCEL,161
TBX22,161
TMED6,161
ZBTB7C,161
ZBTB8OS,161
ZC3H12B,161
ZC3H12C,161
ZC3H12D,161
ZCCHC9,161
ZMAT5,161
ZMIZ2,161
ZNF133,161
ZNF16,161
ZNF213,161
ZNF280C,161
ZNF280D,161
ZNF283,161
ZNF460,161
ZNF552,161
ZNF692,161
ZNF768,161
ZNF821,161
ASH2L,162
RCOR1,162
ADH5,162
ALKBH2,162
ATP6V0E2,162
C14orf178,162
CAMSAP2,162
CENPVL1,162
CFAP74,162
CHTF8,162
CNMD,162
DDIAS,162
DEFA6,162
EXOG,162
FAM111B,162
FBXO3,162
FGD3,162
HMCES,162
IFRD2,162
JADE3,162
KDM4E,162
KIF13B,162
KIZ,162
KLHL36,162
KRBOX4,162
MTMR8,162
MUC13,162
MUC20,162
NUDT3,162
ORM2,162
PPP1R17,162
RANBP10,162
SHROOM2,162
SHROOM3,162
STXBP6,162
TBC1D22B,162
TEDC2,162
THUMPD2,162
TMEM109,162
TYW5,162
VPS4B,162
WNK3,162
ZNF30,162
ZNF302,162
ZNF34,162
ZNF519,162
ZNF599,162
ZNF674,162
ZNF778,162
ZEB1,163
SRCAP,163
MBD3,163
MAX,163
ANKRD9,163
DYM,163
ECE2,163
ERLIN2,163
HAGHL,163
ODF2,163
PACS1,163
PAOX,163
PAQR3,163
PLPP5,163
RAB11FIP1,163
TM2D2,163
TRIM66,163
ZSCAN5A,163
SND1,164
BAZ1B,164
AHDC1,164
ARMT1,164
CDK2AP2,164
CNGA3,164
CRB3,164
FBXO45,164
FRMD6,164
GGN,164
IQCG,164
LLGL2,164
MGAT3,164
MKRN3,164
MMP16,164
PRSS8,164
RCN3,164
STPG2,164
THOP1,164
TMEM63A,164
VPS4A,164
ZNF774,164
ZNF800,164
SRC,165
EP400,165
ABHD11,165
ARAP2,165
B3GNT4,165
C10orf88,165
CHPT1,165
CLINT1,165
CLIP2,165
EDEM2,165
GALM,165
GET1,165
MMP28,165
NUPR2,165
PIWIL3,165
SLC17A1,165
SLC22A11,165
TDRD5,165
TEX9,165
TM9SF4,165
TMEM171,165
TMEM208,165
TMEM270,165
TRIM46,165
TUT7,165
ZNF214,165
HCLS1,166
RARA,166
RNF2,166
ARNT,166
FOSL1,166
ACBD6,166
ADRA2B,166
AFM,166
AGAP1,166
AGTRAP,166
AHI1,166
ALLC,166
AMY1A,166
ARHGAP17,166
ARHGAP33,166
ARHGAP40,166
ARL13A,166
ASAP2,166
BCAR3,166
C5,166
CACNB3,166
CACNB4,166
CALCA,166
CALCB,166
CALCRL,166
CCKBR,166
CCL28,166
CEACAM21,166
CEND1,166
CHRM4,166
CORO7,166
CORT,166
CPB1,166
CYB5R3,166
DBNL,166
DOK6,166
DRD5,166
EVL,166
FAM114A2,166
FAM131B,166
FAM193A,166
FARP2,166
FBLIM1,166
FXYD3,166
GAL,166
GALR1,166
GALR2,166
GALR3,166
GPHA2,166
GPHB5,166
GPR150,166
GPR18,166
GPR20,166
GPR25,166
GPR27,166
GPR31,166
GPR32,166
GPR39,166
GPR45,166
GRASP,166
GRID2IP,166
GRIN2D,166
GRIN3A,166
GRM4,166
HCAR3,166
HEBP1,166
HPN,166
HTR1D,166
HTR1E,166
HTR1F,166
HTR4,166
HTR5A,166
HTR7,166
IGHV3-11,166
IGKV1-33,166
IGKV1D-33,166
IGKV2D-28,166
IGKV2D-40,166
INSL5,166
ITGA10,166
ITGA11,166
ITGAD,166
ITGB1BP1,166
IZUMO1R,166
JAM2,166
KCNK13,166
LAPTM4B,166
LCT,166
LIN7A,166
LRRC7,166
MAGEB16,166
MAL2,166
MC3R,166
MC5R,166
MCHR1,166
MCHR2,166
MICAL1,166
MRGPRD,166
MTNR1A,166
NBL1,166
NECTIN2,166
NEXMIF,166
NGEF,166
NMS,166
NMUR1,166
NPB,166
NPBWR1,166
NPBWR2,166
NPS,166
NPW,166
NPY4R,166
OXER1,166
OXGR1,166
P2RY14,166
P2RY4,166
PEAK1,166
PGLS,166
PLEKHF1,166
PNOC,166
PRR14L,166
PSPN,166
PTH2,166
RAMP1,166
RAMP2,166
RASA4,166
RASIP1,166
RILPL2,166
RIMBP3,166
RIMBP3B,166
RIMBP3C,166
RLN3,166
RMC1,166
ROBO4,166
RXFP3,166
RXFP4,166
SBK1,166
SEMA6B,166
SH3BP1,166
SLC16A11,166
SLC25A4,166
SLC9A2,166
SNX33,166
SPECC1L,166
SPTBN4,166
SPTBN5,166
SSTR3,166
SSTR5,166
SYNGR1,166
TAAR2,166
TAAR5,166
TAAR6,166
TAAR9,166
TAS1R2,166
TAS2R10,166
TAS2R13,166
TAS2R14,166
TAS2R16,166
TAS2R19,166
TAS2R20,166
TAS2R3,166
TAS2R30,166
TAS2R31,166
TAS2R38,166
TAS2R39,166
TAS2R4,166
TAS2R40,166
TAS2R41,166
TAS2R42,166
TAS2R43,166
TAS2R46,166
TAS2R5,166
TAS2R50,166
TAS2R60,166
TAS2R7,166
TAS2R8,166
TAS2R9,166
TBCD,166
TCIRG1,166
TMEM63C,166
TRIM50,166
TRPV6,166
TSPAN14,166
TSPOAP1,166
UNC119B,166
UNC5C,166
UNC80,166
VIPR1,166
VIPR2,166
GATA1,167
TCF4,167
ADRA1A,167
AFAP1L1,167
ARHGAP15,167
ARHGAP45,167
ARPC1A,167
ATP8B2,167
C1QTNF2,167
C4BPA,167
CABP1,167
CCDC32,167
CCL14,167
CEP83,167
CGNL1,167
CNTN6,167
COLQ,167
CORO1B,167
CORO7-PAM16,167
CTTNBP2,167
CYP26C1,167
CYP4F12,167
DCAF15,167
DENND1C,167
DHRS3,167
DIPK2A,167
EMP1,167
FMN2,167
FOXD2,167
GEM,167
GIMAP6,167
GIMAP8,167
GLO1,167
GMFG,167
GOLGA6A,167
GOLGA6B,167
GOLGA6C,167
GOLGA6D,167
GOLGA8A,167
GOLGA8B,167
GOLGA8F,167
GOLGA8G,167
GOLGA8H,167
GOLGA8J,167
GOLGA8K,167
GOLGA8M,167
GOLGA8N,167
GOLGA8O,167
GOLGA8Q,167
GOLGA8R,167
GOLGA8S,167
GOLGA8T,167
GOSR1,167
HS1BP3,167
HSD17B14,167
IFI27L1,167
IFITM5,167
LRAT,167
LRRC15,167
LYZL6,167
MAGEF1,167
MAPKBP1,167
MAPRE3,167
MYO1G,167
PARL-2,167
PECR,167
PKD2L1,167
PLXDC1,167
PLXDC2,167
RDH10,167
SDR9C7,167
SERPINA5,167
SH3BP2,167
SH3PXD2B,167
SHTN1,167
SKAP2,167
SMAP2,167
SPACA3,167
SPACA5,167
SPACA5B,167
SRCIN1,167
STX5,167
SYT10,167
TBC1D10C,167
TMEM54,167
WASHC1,167
WEE2,167
WHAMM,167
ZNF200,167
ZNRF2,167
NPM1,168
TLR7,168
WDR5,168
ABCA13,168
AGBL1,168
APIP,168
AQP10,168
ASCL4,168
ATL1,168
BLVRB,168
C12orf66,168
C15orf41,168
CABP5,168
CCDC68,168
COL8A2,168
CST8,168
DPYS,168
EFHC1,168
EPPIN,168
ERMAP,168
ESPN,168
FUCA1,168
HBM,168
ICAM4,168
KPTN,168
LOXHD1,168
MS4A3,168
OSBP2,168
PHETA1,168
RHCE,168
SEMA4C,168
SLC14A1,168
SLC23A2,168
SLC4A11,168
SLC4A4,168
SMIM1,168
SNCB,168
SPDYA,168
SPDYC,168
SPTB,168
SSTR1,168
SSTR2,168
SSTR4,168
TCF23,168
TLCD4,168
TSPO2,168
VPS26C,168
WDR13,168
XK,168
ZNF804A,168
PA2G4,169
MCM4,169
DAXX,169
WWP1,169
SRY,169
CXXC1,169
CBX4,169
ADAMTS13,169
AKAP11,169
ANKEF1,169
ANKRD26,169
BOLA2B,169
CCDC114,169
CCDC137,169
CCDC63,169
CEP152,169
CHCHD3,169
CHCHD4,169
CHMP1B,169
CHORDC1,169
CHRNA10,169
CXorf21,169
DNASE1L3,169
EFCAB6,169
EIF2D,169
EMB,169
ERICH2,169
FAM199X,169
FAM81B,169
FBXO25,169
FLACC1,169
KCTD5,169
KIRREL3,169
LAIR1,169
LCA5,169
LTK,169
MRPL18,169
MRPL37,169
MRPL50,169
MRPL53,169
NEPRO,169
NEURL3,169
NIPSNAP1,169
OTOR,169
POP7,169
PPEF1,169
PPP1R3F,169
RASGEF1A,169
RPP25,169
RPP40,169
RSPH4A,169
RSPH6A,169
SECISBP2L,169
SLC13A4,169
SLC15A4,169
SPIN1,169
TMEM201,169
TNFSF13,169
TREML4,169
TREX1,169
TTC25,169
TXNDC12,169
UQCRH,169
WDR53,169
WDR59,169
WHRN,169
ZFP62,169
ZMYND19,169
EWSR1,170
JAG1,170
KDM5A,170
XPC,170
ADA2,170
ADAL,170
ADI1,170
AMELX,170
AMELY,170
AMOTL2,170
ARFGEF1,170
ARHGAP39,170
ARHGAP6,170
ARRDC5,170
ASTE1,170
ATP13A1,170
BEX3,170
BOD1,170
BPY2B,170
BPY2C,170
BTBD6,170
C11orf80,170
CCDC141,170
CCDC158,170
CDO1,170
CDV3,170
CDY2A,170
CDY2B,170
CFAP52,170
CNBD1,170
CNPPD1,170
COQ3,170
CSNK1G3,170
CST9,170
CST9L,170
DDX43,170
DESI2,170
DOLPP1,170
DUSP27,170
DYDC1,170
EFR3A,170
ENSP00000496817,170
EPM2A,170
FAM189A2,170
FAM189B,170
FIGNL1,170
FKBP10,170
GPR108,170
HID1,170
HOOK2,170
IGFN1,170
IGSF22,170
INSL4,170
INSL6,170
KCTD17,170
KLHL33,170
KLHL38,170
KRT75,170
KY,170
LACTB,170
LRRC3C,170
MAK,170
MCMDC2,170
MEA1,170
MGRN1,170
MOB1B,170
NAXE,170
NCAPH2,170
NICN1,170
OBSCN,170
OR6C68,170
PALM3,170
PBLD,170
POC1A,170
POC1B,170
POMK,170
PPOX,170
PRDM7,170
PRKY,170
PRY,170
PRY2,170
PRYP3,170
PTPN21,170
RAB6C,170
RNF180,170
SARAF,170
SCNN1D,170
SLC25A42,170
SPANXA1,170
SPANXA2,170
SPANXB1,170
SPANXD,170
SPEG,170
SPEGNB,170
SPEGNB-2,170
SPSB3,170
STXBP2,170
SUOX,170
TBC1D16,170
TCP11L2,170
TIGD1,170
TM4SF19,170
TMEM255A,170
TMEM255B,170
TMEM30B,170
TMOD4,170
TMSB4Y,170
TRANK1,170
TRAPPC12,170
TRIML1,170
TSPY4,170
TSPY9P,170
TSPYL5,170
TSTD3,170
TTC12,170
TUT1,170
UBE2L5,170
UBR3,170
UNC13D,170
USPL1,170
VCY,170
VCY1B,170
VPS16,170
WDR38,170
WDR5B,170
WSB2,170
XIRP1,170
XIRP2,170
XPO4,170
ZC3H10,170
ZCWPW2,170
ZFAT,170
ZNF526,170
ZNF608,170
ZNF680,170
ZNF736,170
ZNF846,170
POLR2G,171
MYOD1,171
ANO7,171
AP1B1,171
ASTN1,171
ATP5F1E,171
ATP5MD,171
ATP5ME,171
ATP5MF,171
ATP5MPL,171
ATP6V1B1,171
ATP6V1B2,171
ATP6V1E1,171
ATP6V1F,171
C17orf80,171
CAMSAP1,171
CAMTA1,171
CCDC36,171
CCNYL1,171
CLRN3,171
FMNL2,171
GFRA4,171
HAUS5,171
HRCT1,171
IGHV3-16,171
KBTBD12,171
KIAA1109,171
LEUTX,171
LY9,171
MFAP2,171
MRPS18B,171
MT-ATP8,171
MVK,171
MXRA5,171
MYO3A,171
MYO3B,171
NEURL1B,171
NGLY1,171
PLEKHG3,171
PPP1R1A,171
PRPS1L1,171
RASL10A,171
RSPH14,171
SEC23A,171
SPIN2B,171
STYXL1,171
TAS1R1,171
TAS1R3,171
TMEM204,171
TNFRSF19,171
TRAPPC6B,171
VPS36,171
VWC2,171
ZNF184,171
ZNF3,171
ZNF562,171
ZNF614,171
ZNF652,171
MEF2C,172
MED26,172
TLE1,172
ABITRAM,172
ACTN3,172
AMZ2,172
ART3,172
ASB5,172
BBS5,172
CACNA1S,172
CACNG1,172
CHRNA1,172
CHRNG,172
CKMT2,172
DCXR,172
E9PBE3_HUMAN,172
HSDL1,172
KLHL31,172
KLHL40,172
LMOD2,172
MICU1,172
MOS,172
MUSK,172
MYBPC1,172
MYH13,172
MYMX,172
MYOZ1,172
NIPAL1,172
NIPAL3,172
NRAP,172
PDZD3,172
PPP1R2,172
RIPOR2,172
SEC11C,172
SGCG,172
SLC8A3,172
SLN,172
SNAPIN,172
SNX17,172
SSU72P2,172
SSU72P3,172
SSU72P4,172
SSU72P5,172
SSU72P7,172
SSU72P8,172
STAC3,172
SVIL,172
TCF15,172
TMEM258,172
TNNC2,172
TNNT1,172
TRAPPC4,172
WDR19,172
HIF1A,173
BCLAF1,173
MLLT1,173
ABRACL,173
ARHGAP36,173
CCDC61,173
CLVS1,173
DEFA5,173
FRMD3,173
GPR6,173
HIPK4,173
HPCAL1,173
IGSF21,173
KCNH7,173
LIX1,173
MAGEL2,173
METTL21C,173
MS4A4E,173
MS4A6E,173
MS4A8,173
MYH7B,173
MYL12A,173
MYMK,173
NAV3,173
PALMD,173
PLN,173
PTRH2,173
RASEF,173
RASGRP3,173
RIPPLY1,173
RIPPLY2,173
S100A10,173
SLC24A4,173
SSX4B,173
STXBP1,173
TMEM161B,173
TMEM250,173
TNNI2,173
UNC5D,173
ZNF212,173
ZNF574,173
ZNF777,173
LEF1,174
SRF,174
MED4,174
ABCD4,174
ACSBG2,174
AGAP3,174
ALDOC,174
ANGPT4,174
ANKDD1A,174
ASB18,174
ASB3,174
ATP6V1E2,174
CAB39L,174
CCDC9,174
CIAO3,174
CLK4,174
CORO2A,174
COX10,174
CP,174
CYBRD1,174
ENSP00000499467,174
F12,174
FAM162A,174
FEM1A,174
FEM1C,174
FTCD,174
FUT5,174
GKAP1,174
GPBP1,174
GPLD1,174
GPR107,174
GPR148,174
HCAR1,174
HCRTR1,174
HIGD1A,174
HILPDA,174
KLHL8,174
L2HGDH,174
LOXL4,174
MAN1C1,174
MTFR2,174
MYH1,174
MYH3,174
MYH4,174
NEK5,174
NPHP3,174
P4HA3,174
PASD1,174
PDXDC1,174
PENK,174
PPFIA4,174
PRODH,174
PTGFRN,174
PTPN23,174
PYM1,174
RAB33B,174
RBMS1,174
RHOBTB3,174
RP1,174
RWDD3,174
SAT2,174
SCYL2,174
SIRPD,174
SLC16A7,174
SLC2A14,174
SLC2A5,174
SNX12,174
TMEM176B,174
TMEM247,174
TNRC18,174
VHLL,174
ZNF282,174
ZNF316,174
ZSCAN2,174
CTBP1,175
TBX21,175
SOX10,175
E2F3,175
BCL11A,175
MED15,175
ABLIM1,175
ABLIM3,175
ANKAR,175
APCDD1,175
ARHGAP42,175
CCDC14,175
CEP162,175
CHPF,175
FAM184A,175
FOXI3,175
IP6K3,175
KREMEN1,175
KRT86,175
LMOD1,175
LPXN,175
LRRN3,175
M0R3H8_HUMAN,175
MAP3K9,175
MICAL2,175
NARF,175
NOTUM,175
PADI1,175
PCSK6,175
PIGT,175
PORCN,175
RCBTB2,175
SPC24,175
TLE7,175
TNFAIP8,175
TRIM55,175
TXLNB,175
WLS,175
XPO6,175
STAT2,176
GLI3,176
TFAP2A,176
NUPR1,176
NR5A1,176
ABCD1,176
ACCS,176
ACCSL,176
ACSF2,176
ADGRG6,176
ADM2,176
ADRA2C,176
AIFM3,176
AKR1A1,176
AKR1B10,176
ALDH1L2,176
ALDH3B2,176
ALDH8A1,176
AMT,176
ARMCX3,176
ASIP,176
BSN,176
C15orf39,176
C6orf62,176
CADM4,176
CCDC149,176
CD101,176
CD96,176
CDCA4,176
CEPT1,176
CIDEB,176
COL13A1,176
COLEC11,176
DBH,176
DGCR6L,176
DMGDH,176
DRP2,176
ECE1,176
ENPP6,176
F8VP50_HUMAN,176
FA2H,176
FCRL3,176
FGFBP2,176
FRAT1,176
FRMPD4,176
FRS3,176
GFRA2,176
GFRA3,176
GJB1,176
GJB2,176
GJC2,176
GOLGA1,176
GORASP1,176
GPIHBP1,176
GPR17,176
GPR171,176
GPSM1,176
HACL1,176
HMX3,176
HS6ST1,176
HYKK,176
IDH3A,176
IDH3B,176
IDNK,176
ILVBL,176
IMPACT,176
KCNJ10,176
KIFBP,176
KIR2DL1,176
KIR2DL3,176
KIR3DL1,176
KIR3DL2,176
KLHDC8B,176
KLRC2,176
KLRC3,176
KLRC4,176
KLRF1,176
KYAT1,176
KYAT1-2,176
KYAT3,176
LBX1,176
LGI4,176
LRCH4,176
LRRC74B,176
LY6H,176
LY6K,176
LYNX1,176
MBOAT1,176
MBOAT2,176
MIA,176
MIOX,176
MIPEP,176
MKLN1,176
MLANA,176
MSRB3,176
MYO10,176
MYO7A,176
NFASC,176
NOL4,176
OPALIN,176
OPN3,176
OR51B5,176
OR51B6,176
PCDHB4,176
PDIA2,176
PLPPR3,176
PLPPR4,176
PMP2,176
PMP22,176
PNPO,176
PRX,176
PUS10,176
RBKS,176
RNF220,176
ROPN1,176
ROPN1B,176
RTL4,176
SH2D1B,176
SH2D4A,176
SHC4,176
SKOR1,176
SLC24A5,176
SLC25A37,176
SLC35F2,176
SLC7A4,176
SORBS2,176
SP6,176
SRGAP2,176
SRGAP3,176
STMN4,176
TACR3,176
TANGO2,176
TBX1,176
THNSL1,176
THNSL2,176
TJAP1,176
TLCD1,176
TLCD2,176
TOR2A,176
TTYH1,176
TXNRD3,176
UBXN11,176
UBXN4,176
UGT8,176
VPS26A,176
VPS29,176
XCL2,176
ZBED3,176
ZDHHC8,176
ZER1,176
ZNF536,176
ZNF683,176
ZNF770,176
FMR1,177
TAF9,177
DEK,177
TAL1,177
PCGF2,177
ACOT1,177
ANOS1,177
AP1M2,177
AP4E1,177
APOL4,177
ARMC4,177
ARMC9,177
ASZ1,177
BHMT2,177
